episode,total_reward,step
680,108.8184799599694,518284
681,105.51326212185086,519284
682,167.82642150249012,520284
683,136.08335353492294,521284
684,160.30717605075915,522284
685,147.57595321291592,523284
686,99.7580604692048,524284
687,88.69576008382137,525284
688,158.66519527501077,526284
689,135.56496422883356,527284
690,107.0060662018077,528284
691,132.656800918543,529284
692,141.46449775632937,530284
693,96.91628053388558,531284
694,160.27934618345898,532284
695,107.72834930559476,533284
696,134.1785304048026,534284
697,122.05667141260346,535284
698,106.03471831348725,536284
699,135.6339378949706,537284
700,12.36393514869269,537708
701,141.28828890653676,538708
702,130.97869578952668,539708
703,157.46840763941873,540708
704,106.72264099579256,541708
705,67.81605729808109,542708
706,140.08188197319396,543708
707,256.2544816340087,543910
708,117.74327103335963,544910
709,161.05978130898438,545910
710,167.25048436857287,546910
711,170.0347778365831,547910
712,66.50129440415185,548910
713,143.15220040935674,549910
714,165.45596877772186,550910
715,129.80852170593425,551910
716,154.2724377909908,552910
717,148.35049138776742,553910
718,136.47553487338882,554910
719,146.36837575507707,555910
720,154.62557077696692,556910
721,157.83495270907588,557910
722,127.79494166438236,558910
723,28.40625712648034,559054
724,128.2865680033574,560054
725,160.027495932678,561054
726,179.13738661498064,562054
727,133.611111691338,563054
728,177.75977534009144,564054
729,106.0680633314114,565054
730,166.45871424240704,566054
731,149.78548020972812,567054
732,-597.9781393781304,567172
733,156.52338363227318,568172
734,153.78707797236711,569172
735,63.72284830256831,569340
736,129.9431183549168,570340
737,179.8919948273251,571340
738,122.2130639959796,572340
739,39.7464823294431,572427
740,118.15268640480645,573427
741,171.26029984912657,574427
742,130.53810692665866,575427
743,159.3665380138118,576427
744,13.522780176019296,576512
745,153.85813166492153,577512
746,79.71306222466228,578512
747,116.14319195257484,579512
748,160.79441243480687,580512
749,170.20420462629409,581512
750,182.6026933397661,582512
751,144.05486235267745,583512
752,132.62316045402622,584512
753,193.3539714007929,585512
754,146.02542378002545,586512
755,149.6085502666174,587512
756,22.820890462026,587616
757,164.55174788199656,588616
758,119.640658530785,589616
759,141.54876285922364,590616
760,178.59098614993854,591616
761,126.84957772371126,592616
762,143.3295928890293,593616
763,159.78788249053468,594616
764,163.04698131680925,595616
765,-13.728360453620551,595718
766,170.75441052650422,596718
767,151.00181046884973,597718
768,145.00477786822012,598718
769,117.70554638234898,599718
770,21.22751561552286,599913
771,143.8820835784427,600913
772,130.71744575031337,601913
773,98.04935369605664,602913
774,109.52595678245416,603913
775,172.79833226895423,604913
